Customer Id,YearOfObservation,Insured_Period,Residential,Building_Painted,Building_Fenced,Garden,Settlement,Building Dimension,Building_Type,Date_of_Occupancy,NumberOfWindows,Geo_Code,Claim
H17782,2015,0.915068493,1,V,N,O,R,15000,4,1965,7,6088,1
H17784,2012,1,1,V,N,O,R,12470,4,1974,6,6088,1
H17788,2013,1,0,V,N,O,R,395,4,1920,3,6088,0
H17789,2016,0.99726776,0,V,N,O,R,395,4,1920,3,6088,0
H17790,2013,0.495890411,1,V,N,O,R,12961,4,2006,6,6088,0
H17957,2012,0,0,V,N,O,R,350,4,1900,4,6088,0
H17958,2013,0,0,V,N,O,R,350,4,1900,4,6088,0
H17959,2014,0,0,V,N,O,R,350,4,1900,4,6088,0
H18127,2012,0.915300546,0,V,N,O,R,280,4,1940,2,6088,1
H18128,2014,0.084931507,0,V,N,O,R,280,4,1940,2,6088,0
H18320,2013,1,0,V,N,O,R,2600,4,1979,4,6088,0
H1841,2014,1,0,V,V,V,U,630,4,1960,   .,6088,0
H18422,2012,0,0,V,N,O,R,520,4,1950,3,6088,0
H1843,2015,1,0,V,N,O,R,474,4,1900,2,6088,0
H18509,2014,1,1,V,N,O,R,800,4,1900,7,6088,1
H18655,2014,1,1,V,N,O,R,800,4,1995,5,6088,0
H18674,2012,0.480874317,1,V,N,O,R,1315,4,1900,6,6088,0
H18943,2013,0.780821918,1,V,N,O,R,3100,4,1954,7,6088,1
H18953,2016,0.99726776,0,V,N,O,R,3112,4,1946,7,6088,1
H1901,2016,0.99726776,0,N,V,V,U,750,4,1960,   .,6088,0
H19105,2016,0.99726776,0,V,N,O,R,240,4,1954,4,6088,0
H19175,2015,1,0,V,N,O,R,2374,4,2013,4,6088,0
H19580,2015,0.747945205,0,V,N,O,R,200,4,1995,2,6088,0
H1960,2013,1,0,N,V,V,U,1620,4,1980,   .,6088,1
H19828,2016,0.99726776,0,V,N,O,R,7291,4,1900,8,6088,1
H2078,2013,1,1,V,V,V,U,11547,4,1980,   .,6088,1
H2144,2013,1,0,V,N,O,R,1500,4,1975,6,6088,0
H2157,2012,1,1,V,V,V,U,1800,4,1960,   .,6088,0
H2158,2014,1,1,V,V,V,U,1800,4,1960,   .,6088,0
H2177,2012,1,1,V,V,V,U,5385,4,1980,   .,6088,1
H2242,2015,0,1,V,V,V,U,3482,4,,   .,6088,0
H2295,2013,1,1,V,V,V,U,1572,4,1980,   .,6088,0
H2451,2012,0,0,V,V,V,U,200,4,,   .,6088,0
H2499,2015,0,0,V,V,V,U,600,4,,   .,6088,0
H2547,2014,0,1,V,V,V,U,400,4,,   .,6088,0
H2604,2013,1,0,V,V,V,U,700,4,1960,   .,6088,0
H2683,2013,1,1,V,V,V,U,1400,4,1980,   .,6088,1
H2684,2015,1,1,V,V,V,U,1400,4,1980,   .,6088,0
H2777,2013,1,0,V,N,O,R,5266,4,1970,5,6088,0
H2786,2013,1,1,V,N,O,R,1874,4,1955,5,6088,0
H2825,2013,0,1,V,V,V,U,4288,4,,   .,6088,1
H2858,2012,1,1,V,V,V,U,1125,4,1980,   .,6088,0
H2859,2014,0.021917808,1,V,V,V,U,1125,4,1980,   .,6088,0
H2861,2015,0.997260274,1,V,N,O,R,820,4,1920,4,6088,0
H2963,2016,0.99726776,0,V,N,O,R,1248,4,1950,5,6088,1
H3003,2012,0,1,V,V,V,U,685,4,,   .,6088,1
H3004,2015,0,1,V,V,V,U,685,4,,   .,6088,0
H3006,2015,1,1,V,N,O,R,3732,4,1930,8,6088,1
H3093,2013,1,1,V,N,O,R,1425,4,1960,6,6088,1
H3094,2016,1,1,V,N,O,R,1425,4,1960,6,6088,0
H3748,2016,1,0,V,N,O,R,1000,4,1950,6,6088,0
H3826,2013,0,0,N,V,V,U,700,4,,   .,6088,0
H3985,2015,1,0,V,N,O,R,952,4,1970,6,6088,0
H4050,2015,1,0,V,N,O,R,400,4,1950,4,6088,0
H4051,2016,0.99726776,0,V,N,O,R,400,4,1950,4,6088,0
H4122,2013,1,0,N,V,V,U,400,4,1980,   .,6088,0
H4123,2014,1,0,N,V,V,U,400,4,1980,   .,6088,0
H4328,2012,1,1,N,V,V,U,4590,4,1980,   .,6088,0
H4338,2014,1,0,V,N,O,R,1155,4,1982,5,6088,1
H4360,2013,1,0,V,V,V,U,1070,4,1960,   .,6088,0
H5090,2013,1,0,N,V,V,U,335,4,1960,   .,6088,0
H5091,2014,0.915068493,0,N,V,V,U,335,4,1960,   .,6088,0
H5128,2014,1,1,V,V,V,U,250,4,1960,   .,6088,0
H530,2012,1,1,V,V,V,U,438,4,1980,   .,6088,0
H5306,2012,1,0,N,V,V,U,415,4,1960,   .,6088,1
H5307,2013,1,0,N,V,V,U,415,4,1960,   .,6088,0
H531,2012,1,1,V,V,V,U,1117,4,1980,   .,6088,0
H533,2013,1,1,V,V,V,U,900,4,1980,   .,6088,0
H534,2014,1,1,V,V,V,U,900,4,1980,   .,6088,1
H535,2016,0.99726776,1,V,V,V,U,900,4,1980,   .,6088,0
H536,2012,1,1,V,V,V,U,800,4,1980,   .,6088,0
H5502,2016,0.494535519,1,N,V,V,U,719,4,1988,   .,6088,0
H5516,2013,1,0,N,V,V,U,300,4,1960,   .,6088,0
H5533,2014,1,1,V,N,O,R,5927,4,1972,6,6088,1
H5538,2016,0.243169399,1,N,V,V,U,195,4,1960,   .,6088,0
H5545,2012,1,0,N,V,V,U,8570,4,1960,   .,6088,1
H6140,2012,1,1,V,V,V,U,2300,4,1988,   .,6088,0
H6141,2014,1,1,V,V,V,U,2300,4,1988,   .,6088,0
H63,2013,1,1,V,V,V,U,1700,4,1980,   .,6088,1
H6426,2013,1,0,N,V,V,U,1026,4,1988,   .,6088,0
H6460,2013,1,0,V,N,O,R,2138,4,1960,4,6088,1
H647,2012,1,0,V,V,V,U,1500,4,1960,   .,6088,1
H659,2014,1,0,V,V,V,U,420,4,1960,   .,6088,0
H6712,2012,1,1,V,N,O,R,1334,4,1930,7,6088,1
H6713,2012,1,1,V,N,O,R,1375,4,1951,7,6088,0
H6756,2012,0,1,N,V,V,U,1,4,1988,   .,6088,0
H6865,2012,1,0,V,N,O,R,1200,4,1970,3,6088,0
H6866,2012,1,0,V,V,V,U,450,4,1980,   .,6088,0
H6867,2016,0.99726776,0,V,V,V,U,450,4,1980,   .,6088,1
H708,2013,1,1,V,V,V,U,770,4,,   .,6088,0
H728,2015,1,0,V,N,O,R,1680,4,1930,6,6088,0
H7341,2013,1,0,V,N,O,R,476,4,1900,4,6088,0
H7342,2016,1,0,V,N,O,R,476,4,1900,4,6088,0
H7474,2012,1,0,N,V,V,U,808,4,1980,   .,6088,1
H7475,2014,1,0,N,V,V,U,808,4,1980,   .,6088,0
H14143,2012,0.24863388,1,N,V,V,U,1,4,1988,   .,6089,0
H5531,2015,0.695890411,1,N,V,V,U,923,4,1980,   .,6094,0
H13472,2014,1,0,V,N,O,R,4200,4,1975,7,6104,1
H13488,2012,1,0,N,V,V,U,7460,4,1980,   .,6104,1
H14521,2014,1,0,V,N,O,R,1206,4,1970,4,6104,0
H15386,2015,1,0,V,N,O,R,700,4,1970,3,6104,0
H15387,2014,1,0,V,N,O,R,450,4,1960,4,6104,0
H15388,2015,1,0,V,N,O,R,450,4,1960,4,6104,0
H15457,2012,1,0,V,N,O,R,2976,4,1930,4,6104,0
H15728,2016,0.99726776,0,V,N,O,R,1200,4,1975,5,6104,0
H15839,2015,1,0,V,N,O,R,1320,4,1970,3,6104,0
H16203,2013,1,0,V,N,O,R,400,4,1920,3,6104,0
H17272,2014,1,1,V,N,O,R,1011,4,1990,3,6104,0
H17274,2014,1,1,V,N,O,R,2000,4,1990,3,6104,0
H17912,2014,1,0,V,N,O,R,500,4,1900,3,6104,0
H19404,2014,1,0,V,N,O,R,11000,4,1970,6,6104,1
H19405,2015,1,0,V,N,O,R,11000,4,1970,6,6104,1
H19858,2016,0.75136612,1,V,N,O,R,7838,4,1975,4,6104,1
H3782,2014,1,0,V,N,O,R,5400,4,1970,7,6104,1
H3901,2015,1,0,V,N,O,R,11380,4,1980,7,6104,0
H4092,2013,1,0,V,V,V,U,2844,4,1960,   .,6104,1
H4381,2015,1,0,V,V,V,U,320,4,1980,   .,6104,0
H4400,2012,1,0,V,V,V,U,1862,4,1980,   .,6104,0
H4401,2013,1,0,V,V,V,U,1862,4,1980,   .,6104,1
H4402,2014,1,0,V,V,V,U,1862,4,1980,   .,6104,1
H4672,2016,0.99726776,0,V,N,O,R,5434,4,1975,6,6104,1
H4771,2015,1,0,V,N,O,R,2100,4,1960,6,6104,0
H4868,2013,1,0,V,N,O,R,4055,4,1970,7,6104,0
H5098,2015,1,0,V,V,V,U,537,4,1988,   .,6104,1
H5143,2012,1,0,V,V,V,U,240,4,1980,   .,6104,0
H5150,2014,1,1,V,V,V,U,1956,4,1988,   .,6104,1
H5308,2012,1,0,V,V,V,U,3400,4,1980,   .,6104,0
H5438,2014,1,0,V,N,O,R,3500,4,1988,4,6104,0
H5439,2015,1,0,V,N,O,R,3500,4,1988,4,6104,0
H6032,2015,1,0,V,V,V,U,990,4,1980,   .,6104,0
H6142,2012,1,0,V,V,V,U,2750,4,1980,   .,6104,1
H6690,2014,1,0,N,V,V,U,3287,4,1988,   .,6104,1
H7327,2012,1,0,V,N,O,R,1173,4,1999,5,6104,0
H15874,2014,1,0,V,N,O,R,900,4,1985,3,6120,0
H15875,2015,1,0,V,N,O,R,900,4,1985,3,6120,1
H14116,2016,1,0,N,V,V,U,4565,4,1980,   .,6121,0
H5507,2013,0.495890411,0,N,V,V,U,5657,4,1988,   .,6121,0
H13352,2013,0.832876712,0,V,N,O,R,950,4,1990,6,6123,0
H15410,2015,1,0,V,N,O,R,4800,4,2006,4,6123,0
H16435,2012,1,1,V,N,O,R,2860,4,1970,6,6123,0
H2086,2016,1,1,V,V,V,U,4875,4,1980,   .,6123,0
H3294,2012,1,0,V,V,V,U,6410,4,1960,   .,6123,1
H3345,2012,1,0,V,N,O,R,7480,4,1978,5,6123,1
H7217,2012,1,0,N,V,V,U,860,4,1988,   .,6123,0
H6833,2012,1,0,N,V,V,U,443,4,1960,   .,6128,0
H14817,2012,1,0,N,V,V,U,300,4,1980,   .,6136,0
H14818,2014,0.747945205,0,N,V,V,U,300,4,1980,   .,6136,0
H15543,2013,1,0,V,N,O,R,2000,4,1980,3,6136,0
H6925,2016,0.99726776,0,N,V,V,U,1600,4,1980,   .,6136,0
H14712,2013,0.947945205,0,N,V,V,U,4755,4,1980,   .,6138,1
H17819,2016,0.912568306,0,V,N,O,R,1528,4,2000,4,6138,0
H17890,2015,1,0,V,N,O,R,4327,4,1990,4,6138,1
H17891,2016,0.99726776,0,V,N,O,R,4327,4,1990,4,6138,0
H2526,2012,1,0,V,N,O,R,625,4,1968,3,6138,0
H13751,2013,1,0,N,V,V,U,450,4,1960,   .,6148,0
H16283,2015,1,1,V,N,O,R,1500,4,2001,2,6149,0
H19524,2014,0.504109589,0,V,N,O,R,110,4,1900,3,6150,0
H13153,2014,0.832876712,1,N,V,V,U,500,4,1988,   .,6152,0
H2898,2013,1,0,V,N,O,R,1600,4,1960,3,6153,0
H4060,2016,0.99726776,1,N,V,V,U,306,4,1960,   .,6153,0
H16660,2012,1,0,V,N,O,R,230,2,1900,4,6155,0
H17939,2014,1,0,V,N,O,R,4027,4,1975,6,6155,1
H4700,2016,0.99726776,0,V,N,O,R,7700,4,1970,5,6155,1
H15797,2015,1,0,V,N,O,R,3767,4,1968,4,6157,0
H15833,2012,1,0,V,N,O,R,600,4,1970,3,6157,1
H15854,2014,1,0,V,N,O,R,8641,4,1987,6,6157,1
H18197,2013,1,0,V,N,O,R,600,4,1976,2,6157,0
H19698,2016,1,0,V,N,O,R,1654,4,1990,4,6157,0
H4697,2012,1,0,V,V,V,U,450,4,1980,   .,6157,0
H13027,2013,0.82739726,1,N,V,V,U,600,4,1980,   .,6159,0
H13457,2013,1,1,N,V,V,U,700,4,1980,   .,6159,1
H14502,2014,0.520547945,1,N,V,V,U,400,4,1960,   .,6159,0
H14946,2013,0.832876712,0,N,V,V,U,476,4,1960,   .,6159,0
H15109,2012,1,0,V,N,O,R,2646,4,1970,3,6159,1
H17616,2012,1,1,V,N,O,R,365,4,1870,4,6159,0
H17618,2016,0.99726776,1,V,N,O,R,365,4,1870,4,6159,0
H17657,2012,1,0,V,N,O,R,515,4,1900,3,6159,0
H17658,2014,1,0,V,N,O,R,515,4,1900,3,6159,0
H17659,2016,0.99726776,0,V,N,O,R,515,4,1900,3,6159,0
H19924,2016,0.333333333,1,V,N,O,R,862,4,1960,2,6159,0
H2056,2013,1,1,V,N,O,R,600,4,1920,5,6159,1
H2209,2012,1,1,V,V,V,U,2186,4,1980,   .,6159,1
H2210,2016,0.99726776,1,V,V,V,U,2186,4,1980,   .,6159,0
H2603,2014,1,1,V,N,O,R,7186,4,1970,6,6159,1
H5529,2012,1,1,V,N,O,R,4210,4,1957,6,6159,0
H652,2013,1,1,V,V,V,U,350,4,1960,   .,6159,0
H14249,2012,1,0,N,V,V,U,1950,4,1980,   .,6161,0
H14250,2016,1,0,N,V,V,U,1950,4,1980,   .,6161,0
H17218,2013,1,1,V,N,O,R,700,4,1900,3,6163,0
H7066,2013,1,0,N,V,V,U,7500,4,1988,   .,6901,0
H5537,2014,0.24109589,1,N,V,V,U,1680,4,1988,   .,6906,0
H401,2013,1,0,V,V,V,U,6055,1,1980,   .,7010,0
H403,2015,1,0,V,V,V,U,3992,1,1960,   .,7010,0
H4099,2013,1,0,V,V,V,U,4567,1,1980,   .,7010,1
H4955,2012,1,0,V,N,O,R,7200,1,1970,5,7010,0
H12920,2014,1,0,N,V,V,U,1751,1,1988,   .,7019,0
H18238,2014,1,0,V,N,O,R,3965,1,2007,5,7019,0
H15849,2014,1,0,V,N,O,R,320,1,2000,3,7102,0
H17002,2012,1,0,V,N,O,R,300,1,1950,3,7102,0
H3201,2016,0.99726776,0,V,V,V,U,120,1,1960,   .,7102,0
H3607,2014,1,0,V,N,O,R,1725,1,1961,4,7181,0
H2584,2013,1,0,V,N,O,R,2457,1,1981,6,7186,0
H2585,2014,1,0,V,N,O,R,2457,1,1981,6,7186,0
H3280,2012,1,0,V,V,V,U,1500,1,1980,   .,7186,0
H6383,2012,1,0,N,V,V,U,2585,1,1980,   .,7186,0
H2127,2013,1,0,V,V,V,U,1000,1,1960,   .,7281,0
H2128,2016,0.99726776,0,V,V,V,U,1000,1,1960,   .,7281,0
H3480,2013,1,0,N,V,V,U,706,1,1980,   .,7324,0
H3539,2012,0.581967213,0,V,V,V,U,1390,1,1980,   .,7324,0
H3912,2012,1,0,N,V,V,U,988,1,1960,   .,7324,0
H3913,2014,1,0,N,V,V,U,988,1,1960,   .,7324,0
H3712,2013,1,0,V,V,V,U,2306,1,1960,   .,7349,0
H19807,2015,0.084931507,0,V,N,O,R,3225,1,2015,3,8362,0
H13056,2012,1,0,V,N,O,R,1090,1,1960,4,8409,0
H13057,2015,1,0,V,N,O,R,1090,1,1960,4,8409,0
H19061,2016,0.99726776,0,V,N,O,R,500,1,1960,4,8409,0
H6042,2012,1,1,V,N,O,R,6317,1,1613,5,8409,1
H6296,2012,0.163934426,0,V,N,O,R,1300,2,1900,3,9029,0
H2882,2013,1,0,V,N,O,R,3800,2,1960,3,9122,1
H13347,2012,0.868852459,0,N,V,V,U,3773,2,1988,   .,9261,0
H19922,2016,0.579234973,1,V,N,O,R,500,2,1950,1,9301,0
H13791,2013,1,0,V,N,O,R,2160,1,1900,3,10033,0
H18845,2016,1,0,V,N,O,R,3400,1,1961,5,10081,0
H18931,2013,1,0,V,N,O,R,1650,1,1967,6,10297,0
H16390,2016,1,0,V,N,O,R,350,1,2010,2,10333,0
H18855,2013,1,0,V,N,O,R,1030,1,1961,1,10333,0
H19078,2012,0.836065574,0,V,N,O,R,432,1,1971,2,10333,0
H19079,2015,0.161643836,0,V,N,O,R,432,1,1971,2,10333,0
H16169,2012,1,0,V,N,O,R,230,1,1850,2,10343,0
H18836,2015,1,0,V,N,O,R,2500,1,1995,4,10362,0
H18837,2013,1,0,V,N,O,R,1567,1,1950,3,10362,0
H18838,2015,1,0,V,N,O,R,1567,1,1950,3,10362,0
H18839,2016,1,0,V,N,O,R,1567,1,1950,3,10362,0
H18927,2013,1,0,V,N,O,R,1700,1,2001,4,10362,0
H19075,2012,0.836065574,0,V,N,O,R,1751,1,1962,5,10362,1
H19076,2014,1,0,V,N,O,R,1751,1,1962,5,10362,0
H19882,2016,0.663934426,0,V,N,O,R,260,1,1900,3,10362,0
H13262,2012,1,0,N,V,V,U,405,1,,   .,10387,0
H14105,2014,1,0,V,N,O,R,550,1,1700,3,10387,0
H15087,2015,1,0,N,V,V,U,400,1,,   .,10387,0
H15371,2013,1,0,V,N,O,R,906,1,1850,3,10387,1
H17107,2016,1,0,V,N,O,R,400,1,1700,3,10387,1
H17161,2013,1,0,V,N,O,R,400,1,1850,5,10387,0
H17162,2014,1,0,V,N,O,R,400,1,1850,5,10387,0
H17163,2013,1,0,V,N,O,R,430,1,1850,3,10387,0
H17225,2015,1,0,V,N,O,R,480,1,1850,4,10387,0
H17226,2016,1,0,V,N,O,R,480,1,1850,4,10387,0
H17484,2013,1,0,V,N,O,R,240,1,1850,3,10387,1
H17485,2014,1,0,V,N,O,R,240,1,1850,3,10387,0
H17486,2016,0.99726776,0,V,N,O,R,240,1,1850,3,10387,0
H18659,2013,1,0,V,N,O,R,1510,1,2011,4,10387,0
H18660,2016,1,0,V,N,O,R,1510,1,2011,4,10387,0
H18841,2016,1,0,V,N,O,R,450,1,1999,3,10387,0
H18843,2016,1,0,V,N,O,R,502,1,1950,4,10387,0
H18844,2014,1,0,V,N,O,R,1830,1,1964,5,10387,1
H18846,2013,1,0,V,N,O,R,202,1,1900,3,10387,0
H18853,2013,1,0,V,N,O,R,1350,1,1971,8,10387,1
H18854,2016,1,0,V,N,O,R,1350,1,1971,8,10387,0
H18929,2016,1,0,V,N,O,R,891,1,1984,4,10387,0
H18930,2014,1,0,V,N,O,R,350,1,1940,3,10387,0
H19041,2013,1,0,V,N,O,R,4862,1,1988,7,10387,0
H19042,2014,1,0,V,N,O,R,2700,1,1958,4,10387,1
H19065,2016,1,0,V,N,O,R,4400,1,1974,7,10387,0
H19067,2014,1,0,V,N,O,R,6500,1,1972,8,10387,1
H19074,2013,1,0,V,N,O,R,1500,1,1979,8,10387,1
H19077,2012,0.836065574,0,V,N,O,R,1441,1,1961,4,10387,0
H19571,2015,1,0,V,N,O,R,1395,1,1960,4,10387,0
H3581,2016,0.99726776,0,V,V,V,U,800,1,1960,   .,10387,0
H4040,2013,0.769863014,0,V,V,V,U,320,1,1988,   .,10387,1
H6746,2012,1,0,V,V,V,U,150,1,1988,   .,10387,0
H18972,2014,1,0,V,N,O,R,5781,2,2004,2,11069,1
H6985,2012,1,0,N,V,V,U,5781,2,,   .,11069,0
H12734,2014,1,1,N,V,V,U,4465,2,1988,   .,11076,1
H12735,2016,1,1,N,V,V,U,4465,2,1988,   .,11076,1
H16665,2015,0.983561644,0,V,N,O,R,4300,2,1978,2,11170,1
H5955,2013,1,0,V,V,V,U,2000,2,1980,   .,11202,0
H5956,2014,1,0,V,V,V,U,2000,2,1980,   .,11202,0
H16498,2013,1,0,V,N,O,R,520,2,1800,3,11262,0
H16499,2014,1,0,V,N,O,R,520,2,1800,3,11262,0
H17361,2012,1,0,V,N,O,R,400,2,1900,2,11262,1
H412,2012,1,0,V,V,V,U,600,2,1988,   .,11262,0
H414,2014,0.246575342,0,V,V,V,U,2000,2,1980,   .,11262,1
H415,2012,1,0,N,V,V,U,1800,2,1988,   .,11262,0
H417,2015,1,0,V,V,V,U,1050,2,1980,   .,11262,0
H418,2016,0.99726776,0,V,V,V,U,1050,2,1980,   .,11262,0
H15377,2013,1,0,V,N,O,R,1500,2,2008,4,11266,0
H17199,2014,1,0,V,N,O,R,750,2,1960,3,11266,0
H17200,2016,0.994535519,0,V,N,O,R,750,2,1960,3,11266,0
H17744,2015,1,0,V,N,O,R,750,2,1978,1,11266,0
H17745,2016,0.745901639,0,V,N,O,R,750,2,1978,1,11266,0
H13308,2014,1,1,N,V,V,U,3023,2,1988,   .,11441,1
H13426,2015,0.98630137,1,N,V,V,U,2074,2,1988,   .,11441,0
H5540,2013,0.495890411,0,N,V,V,U,450,2,1988,   .,11910,0
H14195,2012,1,0,N,V,V,U,2277,1,1980,   .,12084,0
H6282,2012,1,0,V,N,O,R,380,1,1900,4,12096,0
H6283,2013,1,0,V,N,O,R,380,1,1900,4,12096,0
H19519,2016,0.99726776,0,V,N,O,R,2064,1,2014,6,12145,0
H3295,2012,1,0,V,N,O,R,400,1,1930,1,12145,0
H3296,2013,1,0,V,N,O,R,400,1,1930,1,12145,0
H3840,2013,0.791780822,0,V,V,V,U,265,1,1960,   .,12145,0
H6737,2013,1,0,V,N,O,R,275,1,1940,2,12145,0
H743,2013,0.194520548,0,V,V,V,U,400,1,1960,   .,12145,0
H4657,2013,1,1,V,V,V,U,800,1,1988,   .,12174,0
H4658,2015,0.983561644,1,V,V,V,U,800,1,1988,   .,12174,0
H16760,2016,0.99726776,1,V,N,O,R,1229,1,2001,2,12176,0
H1858,2012,1,0,V,N,O,R,1435,1,1979,3,12176,1
H575,2012,1,1,V,V,V,U,189,1,1960,   .,12176,0
H14965,2015,0.983561644,1,V,N,O,R,949,1,2002,4,12202,1
H14966,2016,0.967213115,1,V,N,O,R,949,1,2002,4,12202,0
H16992,2012,1,0,V,N,O,R,3817,1,1990,8,12202,1
H2609,2013,0.416438356,0,V,V,V,U,770,1,1980,   .,12202,0
H6710,2012,1,0,V,N,O,R,2016,1,1958,7,12202,0
H6958,2012,1,1,N,V,V,U,1041,1,1980,   .,12202,0
H6959,2014,0.915068493,1,N,V,V,U,1041,1,1980,   .,12202,0
H6965,2013,1,0,V,V,V,U,1850,1,1980,   .,12202,1
H7146,2013,0.747945205,0,V,V,V,U,432,1,1980,   .,12202,0
H2443,2015,0.953424658,0,V,V,V,U,150,1,1960,   .,12208,0
H389,2016,1,0,V,V,V,U,350,1,1960,   .,12208,0
H12663,2013,0.41369863,0,N,V,V,U,3500,1,1988,   .,12300,0
H15367,2013,1,0,V,N,O,R,710,1,1950,5,12300,0
H15403,2014,1,0,V,N,O,R,400,1,1920,3,12300,0
H15404,2015,1,0,V,N,O,R,400,1,1920,3,12300,0
H6661,2013,1,0,N,V,V,U,1800,1,1980,   .,12300,0
H6663,2015,1,0,N,V,V,U,1800,1,1980,   .,12300,0
H12608,2013,1,0,N,V,V,U,300,1,,   .,13001,0
H13748,2014,0.120547945,0,N,V,V,U,3930,1,1960,   .,13001,0
H13778,2012,1,0,N,V,V,U,2350,2,1960,   .,13001,0
H13779,2015,1,0,N,V,V,U,2350,2,1960,   .,13001,1
H13985,2016,1,0,N,V,V,U,420,2,1988,   .,13001,0
H13991,2012,1,0,N,V,V,U,250,2,1960,   .,13001,1
H14024,2014,1,0,N,V,V,U,15,2,,   .,13001,0
H14025,2015,1,0,N,V,V,U,15,2,,   .,13001,0
H14170,2013,1,0,N,V,V,U,1700,1,1980,   .,13001,1
H14173,2013,1,0,N,V,V,U,1230,2,1980,   .,13001,0
H14174,2013,1,0,N,V,V,U,800,2,1980,   .,13001,0
H14175,2012,1,0,N,V,V,U,930,2,1980,   .,13001,0
H14176,2013,1,0,N,V,V,U,257,2,1980,   .,13001,0
H14177,2014,1,0,N,V,V,U,257,2,1980,   .,13001,0
H14192,2012,0,0,N,V,V,U,3693,2,1980,   .,13001,0
H16589,2013,1,0,V,N,O,R,4814,1,2010,6,13001,1
H16590,2015,0.857534247,0,V,N,O,R,4814,1,2010,6,13001,1
H17022,2012,1,0,V,N,O,R,1350,1,1982,4,13001,0
H18310,2013,1,0,V,N,O,R,4650,1,1960,5,13001,0
H18311,2016,1,0,V,N,O,R,4650,1,1960,5,13001,1
H18687,2015,0.495890411,1,V,N,O,R,2128,2,1960,4,13001,0
H18746,2013,1,0,V,N,O,R,2400,1,1972,5,13001,1
H18925,2013,1,0,V,N,O,R,2039,1,1970,4,13001,0
H18926,2016,0.99726776,0,V,N,O,R,2039,1,1970,4,13001,0
H18940,2013,1,1,V,N,O,R,1200,2,1980,5,13001,1
H18942,2013,0.747945205,1,V,N,O,R,8000,2,2000,8,13001,0
H19601,2014,0.252054795,0,V,N,O,R,1858,1,1972,5,13001,0
H3092,2012,1,0,V,N,O,R,124,2,1850,4,13001,0
H3449,2013,0.802739726,1,N,V,V,U,500,2,,   .,13001,0
H3827,2012,1,0,V,N,O,R,2060,2,1970,3,13001,0
H434,2013,1,0,V,N,O,R,630,2,1850,3,13001,1
H4353,2012,1,0,V,V,V,U,700,2,,   .,13001,0
H4763,2014,1,1,N,V,V,U,1972,2,1960,   .,13001,1
H4764,2015,1,1,N,V,V,U,1972,2,1960,   .,13001,0
H6270,2016,0.99726776,0,V,N,O,R,1675,2,1970,5,13001,0
H6271,2014,1,0,V,N,O,R,1800,1,1970,4,13001,0
H6341,2012,1,0,N,V,V,U,620,2,1960,   .,13001,0
H6365,2012,1,0,V,N,O,R,620,2,1900,4,13001,0
H6481,2014,1,0,V,N,O,R,1920,2,1960,6,13001,0
H6520,2014,1,0,V,N,O,R,1540,2,1960,4,13001,0
H6554,2014,1,0,V,N,O,R,1210,2,1960,5,13001,0
H6555,2015,1,0,V,N,O,R,1210,2,1960,5,13001,0
H6605,2013,1,0,N,V,V,U,1215,2,1980,   .,13001,0
H6606,2014,1,0,N,V,V,U,1215,2,1980,   .,13001,0
H6773,2012,1,1,V,V,V,U,258,1,1980,   .,13001,0
H6827,2016,1,1,N,V,V,U,400,2,1980,   .,13001,0
H6905,2014,1,0,N,V,V,U,2317,2,1960,   .,13001,0
H6906,2014,1,0,N,V,V,U,3942,2,1960,   .,13001,1
H6907,2016,0.989071038,0,N,V,V,U,3942,2,1960,   .,13001,0
H6908,2012,1,0,N,V,V,U,2791,2,1960,   .,13001,0
H6910,2016,0.989071038,0,N,V,V,U,1688,2,1960,   .,13001,0
H6962,2012,1,1,N,V,V,U,3758,2,1980,   .,13001,1
H7025,2015,0.98630137,1,V,N,O,R,850,2,1960,5,13001,0
H7113,2013,1,0,N,V,V,U,3120,2,1980,   .,13001,1
H7169,2012,1,1,N,V,V,U,3250,1,1988,   .,13001,0
H7239,2014,1,0,N,V,V,U,910,2,1980,   .,13001,0
H7428,2013,1,0,N,V,V,U,700,2,1980,   .,13001,0
H7429,2015,1,0,N,V,V,U,700,2,1980,   .,13001,0
H7430,2016,1,0,N,V,V,U,700,2,1980,   .,13001,0
H3402,2014,1,0,V,N,O,R,382,1,1900,2,13002,0
H12628,2014,0.383561644,1,N,V,V,U,4301,1,1988,   .,13004,1
H12909,2012,1,1,N,V,V,U,1602,1,1960,   .,13004,0
H13584,2014,1,0,N,V,V,U,600,1,1980,   .,13004,0
H13585,2015,1,0,N,V,V,U,600,1,1980,   .,13004,0
H15862,2013,1,0,V,N,O,R,499,1,1986,2,13004,0
H15863,2014,1,0,V,N,O,R,499,1,1986,2,13004,1
H15943,2014,1,0,V,N,O,R,400,1,1890,3,13004,0
H17176,2014,1,0,V,N,O,R,530,1,2011,3,13004,0
H18342,2012,0.967213115,0,V,N,O,R,1000,1,1960,4,13004,0
H18884,2015,1,0,V,N,O,R,1920,1,1978,4,13004,0
H19126,2015,1,0,V,N,O,R,2240,1,1982,4,13004,0
H2943,2013,0,0,V,V,V,U,9999,1,,   .,13004,1
H2944,2014,0,0,V,V,V,U,9999,1,,   .,13004,1
H3760,2015,1,0,V,N,O,R,800,1,1993,3,13004,0
H3761,2016,0.99726776,0,V,N,O,R,800,1,1993,3,13004,0
